text	label
our people now is the time for the aryan race stand up and say no more before the mongerls turn the world into a ghetto slum	0
pistol whip my dickau shoot yo bitch club up sometimes freestyles be freestyles and i m okay with that	1
rt it for me please and thanks did a pierced pussy just come across my timeline	1
remy machiavelli send shots to ya belly my bitch	1
roberto you are one nasty hoe	1
sorry jb fan really justin come back that is the top comment on a justin timberlake video with million views son of a fucking bitch	1
searching the incredible story of white man s quest to find the ingredients necessary to make caribbean jerked chicken in redneck land	1
selling my soul for material wishes fast cars and bitches tupac smile remix	1
shake that bear aka two rednecks having sex on a dead bear	1
shall i compare thee to a summer s day no a summer s day is not a bitch	1
she gotta shape up her pussy lips tho whole wheat organic pussy	1
she said wigga man you rich take the du rag off	1
she was a bitch anyway	1
she s from florida so you ve got to do the sniff test in those swamp pussies	1
slow the fuck down bitch i know where you live classy young lady	1
so he s a good football player but he still acts like a nig	1
stop being a pussy son and shove that needle into your own heart afterearth	1
stop looking us and go eat some pussy you yuppie fucks	1
takin it straight to dirt why finger the pussy when i know i can put my dick in it	1
that ain t bro moves that s hoe moves	1
that girl is plain looking borderline ugly amp chunky hey at least she s got a nice smile amp a great personality	1
the devil grows inside the hearts of the selfish and wicked white brown yellow and black color is not restricted	2
the water isn t yellow i m a healthy student	2
these hoes ain t loyal	1
these hoes keep callin but i ain t pickin up	1
these sour apple bitter bitches i m not fuckin wit em	0
they faggots orioles petty as fuck got swept up outta this bitch	1
they have some ghetto ass bands gets snuck	1
they have to that division is trash saints gon win the nfc south watch	2
this is for all the fans that waited the bitch niggas that hated old hoes we dated look mama we	1
this is for my ghetto motherfuckers missy elliott	1
this recipe calls for a leftover brownie what the hell is a leftover brownie that s just a brownie you haven t eaten yet	2
those ratchet broads don t represent me but your white ass can t talk trash about them cause you on racist shit black	1
trust noneeee bitch i don t	1
twitter is twitter bitch twitter is life	1
two roads diverged in a yellow wood and i chose the one to j tunheimr robert frost giant	2
u got my k bitch nigga al haymon to antonio tarver	1
uh uh what do we have your empty heart my empty bottle a yellow cab that you would like to catch cuz yo latest ex made u mad	1
used to have a girlfriend now all i got is hoes i was lookin for a good girl but she was fuckin on the low	1
virgin pussy regular pussy oomf pussy	1
whaaaaaat lmaooo that s why i luv u fat bitches cuz y all got some big ole titties and phat booties	1
walked in that bitch like nigga we made it	1
we hate niggers we hate faggots and we hate spics kkk rally	0
we re out here and we re queer hut we like it in our butt	0
well bitch biology said	1
what i do gotta report you as spamladiesif your head game better than your pussy	1
when im done with a hoe i pass her to the squad g	1
who the fuck you callin jiggaboo nigga	0
why people think gay marriage is okay is beyond me sorry i don t want my future son seeing fags walking down the street holding hands an	0
why u being such a little bitch chris you ain t six bitch allisons mom	1
why would i want to play with some pussy dead snl	1
why would you wanna be the green ranger he s evil duh bitch	1
why would you want pussy on your side burns thats a good question hahahahaha	1
will shank a bitch for ceviche	1
work gets me through those rough days hahaha hoes	1
wow you are a bitch yes that s already been established anything else you have to say	1
y all forget he has his brand new baby girl at home bitch the cookies are burning	1
yah has said in his word that the mtzra ym egyptians are his people and ysrah al is his inheritance and the kushite ethiopians	2
yaoooooooo mawnin yardies	2
yo bitch on the horn tryna shoot a porn that s t shirt worthy tony	1
yo can i sublet your pussy shitfahdsays	1
yo feet smell like my puss whut like flowers bitch omg	1
yo mama bitchwhat was the one sentence that ended your relationship	1
you ain t gunna do shit spear chucker	0
you ain t my bitch is my favorite response to long texts	1
you and yo boys some pussy cats	1
you are a cunt	1
you can pull more pussy with a dodge and collect them panties alright stormy and jake	1
you can take someone out of the ghetto but you can t take the ghetto out of them	1
you don t like us colored folks what the he ll you re not colored you white fucks	1
you got hella hoes	1
you hit no lights no line for toco bell at in he morning and diana s back in her house it s a miracle charlie	2
you look cute today really helll no swerve hoe	1
you look like little birds help you get dressed in the morning	2
you ol trout mouth ass bitch deeeeaaaadd	0
you talk like a fag and your shit s retarded but that s cool scro lot s of tards out there living total kick ass lives	1
you took our land so you could make each other retarded in diapers sure use our image cool redskins nfl concussion jokes	1
you re a garden rose and that bitch is a weed	1
you re fucked up no shit you dumb ass cunt now go post pictures if your flat ass titties on ig slut	1
your a queer	1
your homeboy looking bad and you giving cash to them hoes	1
your teeth are like the stars aww thanks yeah yellow and far away from each other	2
yup fuck em playing like trashclippers don t wanna play lol	1
ain t it time for you hoes to get out of here lol this is what ariana s mom says to us	1
are we bitches	1
ayo i even kill handicapped and crippled bitches look at my scalp real close and you ll see triple sixes	0
bitch freak my shit	1
bitch my vagina is a little more resilient than that	1
but i love him nah bitch that ain t love	1
but pussy is the root of all drama an attribute put up in they head by they mama	1
call me keyshawn johnson cause im catchin erry hoe	1
captain save a hoe is the most annoying phrase	1
day of judgement everybody gonna be looking at the big jumbotron watching me fuck this majjinn buu bitch	1
don t let your side bitch settle in i might have to headbutt you evelyn	1
dont show me no bitch unless she look like dolly parton	1
fuck you you pussy ass hater go suck a dick and die quick someone to me in youtube comments i think we d be good friends	0
hick and raver is a venn diagram that has a very large intersection	2
hoes suck my dick cus i look like john stockton hit em wit the choppa luke i am your fatherrr	1
if i wasnt in a work place id deck you aye fucking right i d give you a tyson combo nd end you with an uppercut shut the fuck up bitch	1
if she can suck your dick with a dip in she s not only a keeper but a true redneck woman kim s dad	1
im gonna rip that bitch apart rip what apart lol	1
its britney bitch the bible leviticus	1
niggas bitches bitch ass niggas dike ass hoes black ass and bright ass hoes fag tags and scally wags	1
no pussy or not tryna go to the studio don t call my mufuckin crib like that god yo word up god i will buss yo shit god word up	1
oh ya these hoes think they cute in skin tight cat suits assuming that they bodies to boomin to dispute	1
omg this bitch is fucking stupid i swear blah blah blah a week later omg ilysm bae ur my best friend i swear	1
on my way to fuck your bitch in the name of the lord mr race	0
poor whitey	0
riding with my bros still don t trust these hoes	1
this weekends going to be fabulous naa man you re seeing nae cunt if you do they ll be koed in seconds flat hate u fuckgm	1
whatever you are be a good one abraham lincoln this quote is not for yall hoes	1
when guys say latinas gt they mean the kim kardashian looking girls not you bitches that shaped like a mini fridge amp smell like tortillas	1
when rappers say twat it makes me feel weird	2
you better pipe your pussy down over there lmao wth does that even mean	1
you fucking pussy you couldn t even beat your dick angry youtube comment	1
you re being a cunt right now	1
that son of a bitch moment when it rains and you forget your car windows are down	1
